EXCHANGE DATA,TOTAL DEPTH RATIO,DATE
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30569  21784957  23752428  1346076642
1       OKX  30570  28029119  40841554   298472075
2      GATE  30562  14809878  13375658   224166463
3    KUCOIN  30570  20412656  21237935   138243165
4  COINBASE  30551   1248937   2300094    79729000
5  BITFINEX  30564  12168418   5448482    15266393
6  BITSTAMP  30560    259117    325060      790650
7   BITTREX  30579    470668    366258      355679
8    GEMINI  30582     22264     22234       25612",0.5104645375166066,2023-07-11 19:21:11.311362
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30569  21784957  23752428  1346076642
1       OKX  30570  28029119  40841554   298472075
2      GATE  30562  14809878  13375658   224166463
3    KUCOIN  30570  20412656  21237935   138243165
4  COINBASE  30551   1248937   2300094    79729000
5  BITFINEX  30564  12168418   5448482    15266393
6  BITSTAMP  30560    259117    325060      790650
7   BITTREX  30579    470668    366258      355679
8    GEMINI  30582     22264     22234       25612",0.5104645375166066,2023-07-11 19:22:08.371216
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30569  21784957  23752428  1346076642
1       OKX  30570  28029119  40841554   298472075
2      GATE  30562  14809878  13375658   224166463
3    KUCOIN  30570  20412656  21237935   138243165
4  COINBASE  30551   1248937   2300094    79729000
5  BITFINEX  30564  12168418   5448482    15266393
6  BITSTAMP  30560    259117    325060      790650
7   BITTREX  30579    470668    366258      355679
8    GEMINI  30582     22264     22234       25612",0.5104645375166066,2023-07-11 19:23:05.379838
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30569  21784957  23752428  1346076642
1       OKX  30570  28029119  40841554   298472075
2      GATE  30562  14809878  13375658   224166463
3    KUCOIN  30570  20412656  21237935   138243165
4  COINBASE  30551   1248937   2300094    79729000
5  BITFINEX  30564  12168418   5448482    15266393
6  BITSTAMP  30560    259117    325060      790650
7   BITTREX  30579    470668    366258      355679
8    GEMINI  30582     22264     22234       25612",0.5104645375166066,2023-07-11 19:24:02.285949
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30569  21784957  23752428  1346076642
1       OKX  30570  28029119  40841554   298472075
2      GATE  30562  14809878  13375658   224166463
3    KUCOIN  30570  20412656  21237935   138243165
4  COINBASE  30551   1248937   2300094    79729000
5  BITFINEX  30564  12168418   5448482    15266393
6  BITSTAMP  30560    259117    325060      790650
7   BITTREX  30579    470668    366258      355679
8    GEMINI  30582     22264     22234       25612",0.5104645375166066,2023-07-11 19:24:59.817776
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30540  19818901  24043066  1347528880
1       OKX  30544  28681456  34376941   298507083
2      GATE  30550  14573409  13083564   224408119
3    KUCOIN  30546  21177812  17368855   138304272
4  COINBASE  30540   1215580   2293209    79896441
5  BITFINEX  30559  12168558   5448545    15267829
6  BITSTAMP  30540    259091    325028      790388
7   BITTREX  30570    443012    307948      356555
8    GEMINI  30577     22268     22239       25615",0.48721377842523567,2023-07-11 19:25:58.225965
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30540  19818901  24043066  1347528880
1       OKX  30544  28681456  34376941   298507083
2      GATE  30550  14573409  13083564   224408119
3    KUCOIN  30546  21177812  17368855   138304272
4  COINBASE  30540   1215580   2293209    79896441
5  BITFINEX  30559  12168558   5448545    15267829
6  BITSTAMP  30540    259091    325028      790388
7   BITTREX  30570    443012    307948      356555
8    GEMINI  30577     22268     22239       25615",0.48721377842523567,2023-07-11 19:26:55.447423
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30540  19818901  24043066  1347528880
1       OKX  30544  28681456  34376941   298507083
2      GATE  30550  14573409  13083564   224408119
3    KUCOIN  30546  21177812  17368855   138304272
4  COINBASE  30540   1215580   2293209    79896441
5  BITFINEX  30559  12168558   5448545    15267829
6  BITSTAMP  30540    259091    325028      790388
7   BITTREX  30570    443012    307948      356555
8    GEMINI  30577     22268     22239       25615",0.48721377842523567,2023-07-11 19:27:52.846213
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30540  19818901  24043066  1347528880
1       OKX  30544  28681456  34376941   298507083
2      GATE  30550  14573409  13083564   224408119
3    KUCOIN  30546  21177812  17368855   138304272
4  COINBASE  30540   1215580   2293209    79896441
5  BITFINEX  30559  12168558   5448545    15267829
6  BITSTAMP  30540    259091    325028      790388
7   BITTREX  30570    443012    307948      356555
8    GEMINI  30577     22268     22239       25615",0.48721377842523567,2023-07-11 19:30:53.859832
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30522  18257957  24097587  1349167939
1       OKX  30519  25688597  40685687   298622822
2      GATE  30520  11828360  16036556   224817100
3    KUCOIN  30524  20356292  19164956   138358848
4  COINBASE  30524   1156579   2124558    80149562
5  BITFINEX  30525  11437370   5087360    15199333
6  BITSTAMP  30531    352436    323476      790491
7   BITTREX  30547    382322    296801      357344
8    GEMINI  30530     22236     22217       25588",0.5365836870184347,2023-07-11 19:31:51.317950
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30522  18257957  24097587  1349167939
1       OKX  30519  25688597  40685687   298622822
2      GATE  30520  11828360  16036556   224817100
3    KUCOIN  30524  20356292  19164956   138358848
4  COINBASE  30524   1156579   2124558    80149562
5  BITFINEX  30525  11437370   5087360    15199333
6  BITSTAMP  30531    352436    323476      790491
7   BITTREX  30547    382322    296801      357344
8    GEMINI  30530     22236     22217       25588",0.5365836870184347,2023-07-11 19:32:48.435942
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30522  18257957  24097587  1349167939
1       OKX  30519  25688597  40685687   298622822
2      GATE  30520  11828360  16036556   224817100
3    KUCOIN  30524  20356292  19164956   138358848
4  COINBASE  30524   1156579   2124558    80149562
5  BITFINEX  30525  11437370   5087360    15199333
6  BITSTAMP  30531    352436    323476      790491
7   BITTREX  30547    382322    296801      357344
8    GEMINI  30530     22236     22217       25588",0.5365836870184347,2023-07-11 19:33:45.431251
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30522  18257957  24097587  1349167939
1       OKX  30519  25688597  40685687   298622822
2      GATE  30520  11828360  16036556   224817100
3    KUCOIN  30524  20356292  19164956   138358848
4  COINBASE  30524   1156579   2124558    80149562
5  BITFINEX  30525  11437370   5087360    15199333
6  BITSTAMP  30531    352436    323476      790491
7   BITTREX  30547    382322    296801      357344
8    GEMINI  30530     22236     22217       25588",0.5365836870184347,2023-07-11 19:34:42.961955
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30522  18257957  24097587  1349167939
1       OKX  30519  25688597  40685687   298622822
2      GATE  30520  11828360  16036556   224817100
3    KUCOIN  30524  20356292  19164956   138358848
4  COINBASE  30524   1156579   2124558    80149562
5  BITFINEX  30525  11437370   5087360    15199333
6  BITSTAMP  30531    352436    323476      790491
7   BITTREX  30547    382322    296801      357344
8    GEMINI  30530     22236     22217       25588",0.5365836870184347,2023-07-11 19:35:40.220977
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30458  16824300  31799718  1347360980
1       OKX  30460  25650883  40625955   298473491
2      GATE  30469   9910758   9480450   225015733
3    KUCOIN  30460  16291766  21287870   138147523
4  COINBASE  30464   1197237   2375442    80714136
5  BITFINEX  30468  12399269   5298775    14391981
6  BITSTAMP  30531    447256    347954      749484
7   BITTREX  30483    381760    296366      357492
8    GEMINI  30485     22187     22406       25564",0.563156370555873,2023-07-11 19:40:49.474769
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30458  16824300  31799718  1347360980
1       OKX  30460  25650883  40625955   298473491
2      GATE  30469   9910758   9480450   225015733
3    KUCOIN  30460  16291766  21287870   138147523
4  COINBASE  30464   1197237   2375442    80714136
5  BITFINEX  30468  12399269   5298775    14391981
6  BITSTAMP  30531    447256    347954      749484
7   BITTREX  30483    381760    296366      357492
8    GEMINI  30485     22187     22406       25564",0.563156370555873,2023-07-11 19:41:46.633463
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30458  16824300  31799718  1347360980
1       OKX  30460  25650883  40625955   298473491
2      GATE  30469   9910758   9480450   225015733
3    KUCOIN  30460  16291766  21287870   138147523
4  COINBASE  30464   1197237   2375442    80714136
5  BITFINEX  30468  12399269   5298775    14391981
6  BITSTAMP  30531    447256    347954      749484
7   BITTREX  30483    381760    296366      357492
8    GEMINI  30485     22187     22406       25564",0.563156370555873,2023-07-11 19:42:43.450123
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30458  16824300  31799718  1347360980
1       OKX  30460  25650883  40625955   298473491
2      GATE  30469   9910758   9480450   225015733
3    KUCOIN  30460  16291766  21287870   138147523
4  COINBASE  30464   1197237   2375442    80714136
5  BITFINEX  30468  12399269   5298775    14391981
6  BITSTAMP  30531    447256    347954      749484
7   BITTREX  30483    381760    296366      357492
8    GEMINI  30485     22187     22406       25564",0.563156370555873,2023-07-11 19:43:40.461316
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30458  16824300  31799718  1347360980
1       OKX  30460  25650883  40625955   298473491
2      GATE  30469   9910758   9480450   225015733
3    KUCOIN  30460  16291766  21287870   138147523
4  COINBASE  30464   1197237   2375442    80714136
5  BITFINEX  30468  12399269   5298775    14391981
6  BITSTAMP  30531    447256    347954      749484
7   BITTREX  30483    381760    296366      357492
8    GEMINI  30485     22187     22406       25564",0.563156370555873,2023-07-11 19:44:37.655489
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30458  16824300  31799718  1347360980
1       OKX  30460  25650883  40625955   298473491
2      GATE  30469   9910758   9480450   225015733
3    KUCOIN  30460  16291766  21287870   138147523
4  COINBASE  30464   1197237   2375442    80714136
5  BITFINEX  30468  12399269   5298775    14391981
6  BITSTAMP  30531    447256    347954      749484
7   BITTREX  30483    381760    296366      357492
8    GEMINI  30485     22187     22406       25564",0.563156370555873,2023-07-11 19:45:34.386873
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30439  14188343  41023747  1350909306
1       OKX  30458  28606338  32613315   298354164
2      GATE  30446   9898555   9468778   224342405
3    KUCOIN  30452  18645874  14711810   136366200
4  COINBASE  30436   1221803   2501822    81275719
5  BITFINEX  30455  12511170   5247554    14413150
6  BITSTAMP  30451    578170    366477      743424
7   BITTREX  30454    402508    345237      365162
8    GEMINI  30437     22158     22377       25432",0.5426591349569286,2023-07-11 19:46:31.347529
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30439  14188343  41023747  1350909306
1       OKX  30458  28606338  32613315   298354164
2      GATE  30446   9898555   9468778   224342405
3    KUCOIN  30452  18645874  14711810   136366200
4  COINBASE  30436   1221803   2501822    81275719
5  BITFINEX  30455  12511170   5247554    14413150
6  BITSTAMP  30451    578170    366477      743424
7   BITTREX  30454    402508    345237      365162
8    GEMINI  30437     22158     22377       25432",0.5426591349569286,2023-07-11 19:47:28.226860
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30439  14188343  41023747  1350909306
1       OKX  30458  28606338  32613315   298354164
2      GATE  30446   9898555   9468778   224342405
3    KUCOIN  30452  18645874  14711810   136366200
4  COINBASE  30436   1221803   2501822    81275719
5  BITFINEX  30455  12511170   5247554    14413150
6  BITSTAMP  30451    578170    366477      743424
7   BITTREX  30454    402508    345237      365162
8    GEMINI  30437     22158     22377       25432",0.5426591349569286,2023-07-11 19:48:25.289520
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30439  14188343  41023747  1350909306
1       OKX  30458  28606338  32613315   298354164
2      GATE  30446   9898555   9468778   224342405
3    KUCOIN  30452  18645874  14711810   136366200
4  COINBASE  30436   1221803   2501822    81275719
5  BITFINEX  30455  12511170   5247554    14413150
6  BITSTAMP  30451    578170    366477      743424
7   BITTREX  30454    402508    345237      365162
8    GEMINI  30437     22158     22377       25432",0.5426591349569286,2023-07-11 19:49:22.380914
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30439  14188343  41023747  1350909306
1       OKX  30458  28606338  32613315   298354164
2      GATE  30446   9898555   9468778   224342405
3    KUCOIN  30452  18645874  14711810   136366200
4  COINBASE  30436   1221803   2501822    81275719
5  BITFINEX  30455  12511170   5247554    14413150
6  BITSTAMP  30451    578170    366477      743424
7   BITTREX  30454    402508    345237      365162
8    GEMINI  30437     22158     22377       25432",0.5426591349569286,2023-07-11 19:50:19.420833
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30439  14188343  41023747  1350909306
1       OKX  30458  28606338  32613315   298354164
2      GATE  30446   9898555   9468778   224342405
3    KUCOIN  30452  18645874  14711810   136366200
4  COINBASE  30436   1221803   2501822    81275719
5  BITFINEX  30455  12511170   5247554    14413150
6  BITSTAMP  30451    578170    366477      743424
7   BITTREX  30454    402508    345237      365162
8    GEMINI  30437     22158     22377       25432",0.5426591349569286,2023-07-11 19:51:16.867108
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30477  14205862  41074401  1340052857
1       OKX  30477  26080314  36333669   301343665
2      GATE  30470  11222415  15936489   223163057
3    KUCOIN  30480  18441363  15220298   136646658
4  COINBASE  30457   1277268   2284421    82735794
5  BITFINEX  30474   5026839   4718375    14425976
6  BITSTAMP  30477    434719    436489      770284
7   BITTREX  30489    369519    347346      363890
8    GEMINI  30434     22372     22529       16030",0.5919304224768447,2023-07-11 19:54:22.138621
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30477  14205862  41074401  1340052857
1       OKX  30477  26080314  36333669   301343665
2      GATE  30470  11222415  15936489   223163057
3    KUCOIN  30480  18441363  15220298   136646658
4  COINBASE  30457   1277268   2284421    82735794
5  BITFINEX  30474   5026839   4718375    14425976
6  BITSTAMP  30477    434719    436489      770284
7   BITTREX  30489    369519    347346      363890
8    GEMINI  30434     22372     22529       16030",0.5919304224768447,2023-07-11 19:55:19.439193
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30477  14205862  41074401  1340052857
1       OKX  30477  26080314  36333669   301343665
2      GATE  30470  11222415  15936489   223163057
3    KUCOIN  30480  18441363  15220298   136646658
4  COINBASE  30457   1277268   2284421    82735794
5  BITFINEX  30474   5026839   4718375    14425976
6  BITSTAMP  30477    434719    436489      770284
7   BITTREX  30489    369519    347346      363890
8    GEMINI  30434     22372     22529       16030",0.5919304224768447,2023-07-11 19:56:16.844945
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30477  14205862  41074401  1340052857
1       OKX  30477  26080314  36333669   301343665
2      GATE  30470  11222415  15936489   223163057
3    KUCOIN  30480  18441363  15220298   136646658
4  COINBASE  30457   1277268   2284421    82735794
5  BITFINEX  30474   5026839   4718375    14425976
6  BITSTAMP  30477    434719    436489      770284
7   BITTREX  30489    369519    347346      363890
8    GEMINI  30434     22372     22529       16030",0.5919304224768447,2023-07-11 19:57:13.947821
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30477  14205862  41074401  1340052857
1       OKX  30477  26080314  36333669   301343665
2      GATE  30470  11222415  15936489   223163057
3    KUCOIN  30480  18441363  15220298   136646658
4  COINBASE  30457   1277268   2284421    82735794
5  BITFINEX  30474   5026839   4718375    14425976
6  BITSTAMP  30477    434719    436489      770284
7   BITTREX  30489    369519    347346      363890
8    GEMINI  30434     22372     22529       16030",0.5919304224768447,2023-07-11 19:58:11.640094
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30477  14205862  41074401  1340052857
1       OKX  30477  26080314  36333669   301343665
2      GATE  30470  11222415  15936489   223163057
3    KUCOIN  30480  18441363  15220298   136646658
4  COINBASE  30457   1277268   2284421    82735794
5  BITFINEX  30474   5026839   4718375    14425976
6  BITSTAMP  30477    434719    436489      770284
7   BITTREX  30489    369519    347346      363890
8    GEMINI  30434     22372     22529       16030",0.5919304224768447,2023-07-11 19:59:08.511027
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30483  15818025  39815962  1336926797
1       OKX  30483  29626873  32876886   300459623
2      GATE  30486   9521059  14553774   222614876
3    KUCOIN  30485  17178349  16721879   136593955
4  COINBASE  30490   1277089   2284101    83017648
5  BITFINEX  30477   7339076   5621344    14435610
6  BITSTAMP  30487    437414    358957      770976
7   BITTREX  30500    377331    315895      366541
8    GEMINI  30487     22371     22543       16058",0.5699830845070827,2023-07-11 20:00:06.622455
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30483  15818025  39815962  1336926797
1       OKX  30483  29626873  32876886   300459623
2      GATE  30486   9521059  14553774   222614876
3    KUCOIN  30485  17178349  16721879   136593955
4  COINBASE  30490   1277089   2284101    83017648
5  BITFINEX  30477   7339076   5621344    14435610
6  BITSTAMP  30487    437414    358957      770976
7   BITTREX  30500    377331    315895      366541
8    GEMINI  30487     22371     22543       16058",0.5699830845070827,2023-07-11 20:01:03.632163
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30483  15818025  39815962  1336926797
1       OKX  30483  29626873  32876886   300459623
2      GATE  30486   9521059  14553774   222614876
3    KUCOIN  30485  17178349  16721879   136593955
4  COINBASE  30490   1277089   2284101    83017648
5  BITFINEX  30477   7339076   5621344    14435610
6  BITSTAMP  30487    437414    358957      770976
7   BITTREX  30500    377331    315895      366541
8    GEMINI  30487     22371     22543       16058",0.5699830845070827,2023-07-11 20:02:00.969103
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30483  15818025  39815962  1336926797
1       OKX  30483  29626873  32876886   300459623
2      GATE  30486   9521059  14553774   222614876
3    KUCOIN  30485  17178349  16721879   136593955
4  COINBASE  30490   1277089   2284101    83017648
5  BITFINEX  30477   7339076   5621344    14435610
6  BITSTAMP  30487    437414    358957      770976
7   BITTREX  30500    377331    315895      366541
8    GEMINI  30487     22371     22543       16058",0.5699830845070827,2023-07-11 20:02:58.653646
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30483  15818025  39815962  1336926797
1       OKX  30483  29626873  32876886   300459623
2      GATE  30486   9521059  14553774   222614876
3    KUCOIN  30485  17178349  16721879   136593955
4  COINBASE  30490   1277089   2284101    83017648
5  BITFINEX  30477   7339076   5621344    14435610
6  BITSTAMP  30487    437414    358957      770976
7   BITTREX  30500    377331    315895      366541
8    GEMINI  30487     22371     22543       16058",0.5699830845070827,2023-07-11 20:03:56.825354
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30483  15818025  39815962  1336926797
1       OKX  30483  29626873  32876886   300459623
2      GATE  30486   9521059  14553774   222614876
3    KUCOIN  30485  17178349  16721879   136593955
4  COINBASE  30490   1277089   2284101    83017648
5  BITFINEX  30477   7339076   5621344    14435610
6  BITSTAMP  30487    437414    358957      770976
7   BITTREX  30500    377331    315895      366541
8    GEMINI  30487     22371     22543       16058",0.5699830845070827,2023-07-11 20:04:54.467169
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30472  17024127  36562648  1319581708
1       OKX  30475  29640971  32892530   296507012
2      GATE  30487   9525589  14560699   219379079
3    KUCOIN  30474  22434868  19384805   134027283
4  COINBASE  30485   1299104   2318068    76507291
5  BITFINEX  30487  10544302   4091131    14429449
6  BITSTAMP  30484    432163    353960      750181
7   BITTREX  30498    377511    316045      366402
8    GEMINI  30487     22370     22542       16045",0.537646209844167,2023-07-11 20:05:52.364806
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30472  17024127  36562648  1319581708
1       OKX  30475  29640971  32892530   296507012
2      GATE  30487   9525589  14560699   219379079
3    KUCOIN  30474  22434868  19384805   134027283
4  COINBASE  30485   1299104   2318068    76507291
5  BITFINEX  30487  10544302   4091131    14429449
6  BITSTAMP  30484    432163    353960      750181
7   BITTREX  30498    377511    316045      366402
8    GEMINI  30487     22370     22542       16045",0.537646209844167,2023-07-11 20:06:49.277700
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30472  17024127  36562648  1319581708
1       OKX  30475  29640971  32892530   296507012
2      GATE  30487   9525589  14560699   219379079
3    KUCOIN  30474  22434868  19384805   134027283
4  COINBASE  30485   1299104   2318068    76507291
5  BITFINEX  30487  10544302   4091131    14429449
6  BITSTAMP  30484    432163    353960      750181
7   BITTREX  30498    377511    316045      366402
8    GEMINI  30487     22370     22542       16045",0.537646209844167,2023-07-11 20:07:46.742107
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30472  17024127  36562648  1319581708
1       OKX  30475  29640971  32892530   296507012
2      GATE  30487   9525589  14560699   219379079
3    KUCOIN  30474  22434868  19384805   134027283
4  COINBASE  30485   1299104   2318068    76507291
5  BITFINEX  30487  10544302   4091131    14429449
6  BITSTAMP  30484    432163    353960      750181
7   BITTREX  30498    377511    316045      366402
8    GEMINI  30487     22370     22542       16045",0.537646209844167,2023-07-11 20:08:44.200927
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30472  17024127  36562648  1319581708
1       OKX  30475  29640971  32892530   296507012
2      GATE  30487   9525589  14560699   219379079
3    KUCOIN  30474  22434868  19384805   134027283
4  COINBASE  30485   1299104   2318068    76507291
5  BITFINEX  30487  10544302   4091131    14429449
6  BITSTAMP  30484    432163    353960      750181
7   BITTREX  30498    377511    316045      366402
8    GEMINI  30487     22370     22542       16045",0.537646209844167,2023-07-11 20:09:41.585853
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30472  17024127  36562648  1319581708
1       OKX  30475  29640971  32892530   296507012
2      GATE  30487   9525589  14560699   219379079
3    KUCOIN  30474  22434868  19384805   134027283
4  COINBASE  30485   1299104   2318068    76507291
5  BITFINEX  30487  10544302   4091131    14429449
6  BITSTAMP  30484    432163    353960      750181
7   BITTREX  30498    377511    316045      366402
8    GEMINI  30487     22370     22542       16045",0.537646209844167,2023-07-11 20:10:39.385314
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30490  17020944  36555813  1317460748
1       OKX  30491  34681196  25083917   296260800
2      GATE  30493   9523808  14557977   218404744
3    KUCOIN  30488  22430674  19381181   133763174
4  COINBASE  30485   1334502   2391605    76586978
5  BITFINEX  30488  10542331   4090366    14432825
6  BITSTAMP  30482    432168    353964      749245
7   BITTREX  30480    392417    303667      367678
8    GEMINI  30485     22373     22536       16044",0.5059755105938507,2023-07-11 20:11:36.654742
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30490  17020944  36555813  1317460748
1       OKX  30491  34681196  25083917   296260800
2      GATE  30493   9523808  14557977   218404744
3    KUCOIN  30488  22430674  19381181   133763174
4  COINBASE  30485   1334502   2391605    76586978
5  BITFINEX  30488  10542331   4090366    14432825
6  BITSTAMP  30482    432168    353964      749245
7   BITTREX  30480    392417    303667      367678
8    GEMINI  30485     22373     22536       16044",0.5059755105938507,2023-07-11 20:12:34.003224
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30490  17020944  36555813  1317460748
1       OKX  30491  34681196  25083917   296260800
2      GATE  30493   9523808  14557977   218404744
3    KUCOIN  30488  22430674  19381181   133763174
4  COINBASE  30485   1334502   2391605    76586978
5  BITFINEX  30488  10542331   4090366    14432825
6  BITSTAMP  30482    432168    353964      749245
7   BITTREX  30480    392417    303667      367678
8    GEMINI  30485     22373     22536       16044",0.5059755105938507,2023-07-11 20:13:31.272267
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30490  17020944  36555813  1317460748
1       OKX  30491  34681196  25083917   296260800
2      GATE  30493   9523808  14557977   218404744
3    KUCOIN  30488  22430674  19381181   133763174
4  COINBASE  30485   1334502   2391605    76586978
5  BITFINEX  30488  10542331   4090366    14432825
6  BITSTAMP  30482    432168    353964      749245
7   BITTREX  30480    392417    303667      367678
8    GEMINI  30485     22373     22536       16044",0.5059755105938507,2023-07-11 20:16:34.641041
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30495  15408212  38609381  1316824270
1       OKX  30489  34688607  25089277   293397958
2      GATE  30489  12820513  12152331   218479617
3    KUCOIN  30487  22435467  19385323   133684285
4  COINBASE  30478   1376125   2320682    76928831
5  BITFINEX  30497  12888267   4870545    14440309
6  BITSTAMP  30495    342266    366182      763757
7   BITTREX  30481    374133    309524      372397
8    GEMINI  30495     22373     22536       16043",0.4968051904409642,2023-07-11 20:17:32.915729
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30495  15408212  38609381  1316824270
1       OKX  30489  34688607  25089277   293397958
2      GATE  30489  12820513  12152331   218479617
3    KUCOIN  30487  22435467  19385323   133684285
4  COINBASE  30478   1376125   2320682    76928831
5  BITFINEX  30497  12888267   4870545    14440309
6  BITSTAMP  30495    342266    366182      763757
7   BITTREX  30481    374133    309524      372397
8    GEMINI  30495     22373     22536       16043",0.4968051904409642,2023-07-11 20:18:30.408265
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30495  15408212  38609381  1316824270
1       OKX  30489  34688607  25089277   293397958
2      GATE  30489  12820513  12152331   218479617
3    KUCOIN  30487  22435467  19385323   133684285
4  COINBASE  30478   1376125   2320682    76928831
5  BITFINEX  30497  12888267   4870545    14440309
6  BITSTAMP  30495    342266    366182      763757
7   BITTREX  30481    374133    309524      372397
8    GEMINI  30495     22373     22536       16043",0.4968051904409642,2023-07-11 20:19:28.249205
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30495  15408212  38609381  1316824270
1       OKX  30489  34688607  25089277   293397958
2      GATE  30489  12820513  12152331   218479617
3    KUCOIN  30487  22435467  19385323   133684285
4  COINBASE  30478   1376125   2320682    76928831
5  BITFINEX  30497  12888267   4870545    14440309
6  BITSTAMP  30495    342266    366182      763757
7   BITTREX  30481    374133    309524      372397
8    GEMINI  30495     22373     22536       16043",0.4968051904409642,2023-07-11 20:20:25.490206
"   EXCHANGE  PRICE   +2 SELL    -2 BUY      VOLUME
0   BINANCE  30495  15408212  38609381  1316824270
1       OKX  30489  34688607  25089277   293397958
2      GATE  30489  12820513  12152331   218479617
3    KUCOIN  30487  22435467  19385323   133684285
4  COINBASE  30478   1376125   2320682    76928831
5  BITFINEX  30497  12888267   4870545    14440309
6  BITSTAMP  30495    342266    366182      763757
7   BITTREX  30481    374133    309524      372397
8    GEMINI  30495     22373     22536       16043",0.4968051904409642,2023-07-11 20:21:22.657149
